date,entity_id,primary_metric,secondary_metric,value_pool,quality_score,risk_score
2026-01-02,AIF002,92.3,21.6,154158,88.0,18.4
2026-01-02,AIF003,42.0,56.7,153523,79.9,88.3
2026-01-02,AIF004,59.1,82.0,33782,78.5,64.2
2026-01-02,AIF005,54.1,44.8,155210,87.4,34.3
2026-01-02,AIF006,81.9,56.6,15397,89.7,26.4
2026-01-02,AIF007,61.8,38.8,145614,85.9,92.6
2026-01-02,AIF008,66.8,59.9,82541,83.8,36.4
2026-01-02,AIF009,71.7,76.1,131614,78.3,55.2
2026-01-02,AIF010,83.5,66.3,117942,64.9,69.9
2026-01-02,AIF011,75.7,80.4,71123,88.4,51.5
2026-01-02,AIF012,44.1,30.2,90147,98.1,71.7
2026-01-02,AIF013,94.8,80.2,94973,86.2,89.4
2026-01-02,AIF014,87.1,34.7,163038,84.8,12.3
2026-01-02,AIF015,41.5,73.4,67296,84.6,42.7
2026-01-02,AIF016,56.0,49.5,181355,67.1,83.6
2026-01-02,AIF017,87.1,39.1,64240,75.0,64.0
2026-01-02,AIF018,95.4,27.1,43633,80.0,12.1
2026-01-02,AIF019,83.3,62.8,32698,65.0,29.8
2026-01-02,AIF020,40.8,38.3,10988,72.3,75.3
2026-01-02,AIF021,83.9,35.0,129132,83.2,11.4
2026-01-02,AIF022,88.6,76.2,172093,80.2,93.2
2026-01-02,AIF023,40.3,20.3,175116,96.2,66.5
2026-01-02,AIF024,40.4,21.7,95405,88.9,94.0
2026-01-02,AIF025,60.8,78.7,182313,79.3,16.8
2026-01-02,AIF026,71.8,43.1,46240,64.8,48.3
2026-01-02,AIF027,79.5,39.4,37520,88.5,72.7
2026-01-02,AIF028,68.7,50.1,101326,98.3,27.4
2026-01-02,AIF029,78.3,37.5,94738,74.3,61.5
2026-01-02,AIF030,61.9,38.8,106005,72.8,77.1
2026-01-02,AIF031,45.3,83.7,172728,98.2,75.1
2026-01-02,AIF032,80.0,63.9,174799,98.2,46.8
2026-01-02,AIF033,92.1,25.9,130901,68.2,66.8
2026-01-02,AIF034,52.2,30.1,70820,81.9,8.6
2026-01-02,AIF035,75.1,19.4,57633,63.3,20.8
2026-01-02,AIF036,55.2,50.6,80542,80.3,25.7
2026-01-03,AIF001,82.9,48.4,164167,83.9,30.0
2026-01-03,AIF002,68.3,41.0,184056,65.1,46.6
2026-01-03,AIF003,66.5,19.4,173272,96.6,16.8
2026-01-03,AIF004,67.9,66.6,127655,91.7,68.2
2026-01-03,AIF005,95.8,81.4,145338,68.9,83.5
2026-01-03,AIF006,96.2,68.4,111821,86.1,67.3
2026-01-03,AIF007,42.5,57.9,101185,70.7,58.1
2026-01-03,AIF008,93.0,41.0,25932,98.2,91.7
2026-01-03,AIF009,74.6,78.9,109818,84.0,69.1
2026-01-03,AIF010,82.0,34.5,182031,82.6,25.9
2026-01-03,AIF011,54.1,67.2,104328,80.9,55.8
2026-01-03,AIF012,74.6,23.3,106771,80.9,39.1
2026-01-03,AIF013,76.6,62.9,69747,97.7,47.9
2026-01-03,AIF014,41.4,50.3,169068,68.8,88.7
2026-01-03,AIF015,41.5,36.4,149813,93.7,44.6
2026-01-03,AIF016,44.8,35.0,45304,65.5,81.9
2026-01-03,AIF017,42.9,83.3,183255,82.5,91.7
2026-01-03,AIF018,48.8,23.6,35132,92.0,81.6
2026-01-03,AIF019,90.2,73.6,86123,91.9,47.2
2026-01-03,AIF020,40.4,19.7,158955,89.3,26.6
2026-01-03,AIF021,78.9,41.6,173209,83.1,45.2
2026-01-03,AIF022,61.8,42.9,123605,64.0,11.3
2026-01-03,AIF023,48.8,73.6,153276,76.4,36.2
2026-01-03,AIF024,93.0,75.5,144235,84.2,79.2
2026-01-03,AIF025,49.1,53.5,128006,84.2,56.0
2026-01-03,AIF026,61.3,74.9,177539,78.2,86.5
2026-01-03,AIF027,56.5,36.2,134193,70.3,27.3
2026-01-03,AIF028,69.8,46.3,52201,68.4,74.9
2026-01-03,AIF029,41.4,59.7,99584,68.3,24.9
2026-01-03,AIF030,91.2,43.5,82980,93.7,64.8
2026-01-03,AIF031,63.1,49.5,81337,97.6,15.0
2026-01-03,AIF032,66.4,73.4,104769,88.9,57.2
2026-01-03,AIF033,75.0,51.4,173205,72.9,19.5
2026-01-03,AIF034,83.4,50.2,153032,97.1,89.3
2026-01-03,AIF035,89.9,26.6,102485,76.9,86.1
2026-01-03,AIF036,74.4,29.6,30315,66.4,45.0
2026-01-04,AIF001,67.5,49.2,164579,64.9,19.5
2026-01-04,AIF002,46.3,53.1,96790,86.5,47.1
2026-01-04,AIF003,83.8,25.2,32894,65.4,33.2
2026-01-04,AIF004,53.9,64.2,108367,76.9,23.7
2026-01-04,AIF005,59.9,47.5,160889,87.7,47.9
2026-01-04,AIF006,75.8,53.3,76644,79.9,88.6
2026-01-04,AIF007,57.5,83.5,50121,72.1,52.2
2026-01-04,AIF008,73.7,81.8,113393,93.1,18.5
2026-01-04,AIF009,87.6,19.4,53673,74.9,44.7
2026-01-04,AIF010,55.2,71.3,158463,67.7,67.5
2026-01-04,AIF011,80.9,38.8,35966,79.6,82.8
2026-01-04,AIF012,80.6,21.6,87915,71.2,40.3
2026-01-04,AIF013,70.8,28.5,104543,98.9,64.7
2026-01-04,AIF014,69.1,72.2,184184,93.2,70.0
2026-01-04,AIF015,48.0,77.1,115800,66.5,20.3
2026-01-04,AIF016,73.5,44.9,142545,89.9,62.2
2026-01-04,AIF017,50.7,50.2,50482,97.5,27.2
2026-01-04,AIF018,60.9,78.9,126904,64.3,92.7
2026-01-04,AIF019,66.4,71.3,88125,94.6,35.4
2026-01-04,AIF020,44.4,23.7,7168,78.0,32.7
2026-01-04,AIF021,89.8,41.3,163697,88.8,71.6
2026-01-04,AIF022,68.8,70.9,118399,93.1,48.9
2026-01-04,AIF023,53.4,73.1,83060,89.9,90.2
2026-01-04,AIF024,89.5,45.9,19274,76.7,40.6
2026-01-04,AIF025,78.6,25.9,32384,81.3,16.9
2026-01-04,AIF026,57.0,73.9,117578,95.8,13.0
2026-01-04,AIF027,42.4,49.3,70977,63.9,81.9
2026-01-04,AIF028,83.6,41.6,151658,72.7,78.5
2026-01-04,AIF029,48.5,44.9,34569,80.5,52.3
2026-01-04,AIF030,78.2,69.2,150184,97.2,31.8
2026-01-04,AIF031,96.8,73.0,101984,88.3,88.0
2026-01-04,AIF032,88.7,82.0,139501,70.9,78.9
2026-01-04,AIF033,66.2,32.6,80585,83.6,83.0
2026-01-04,AIF034,97.0,30.0,80653,65.6,58.7
2026-01-04,AIF035,52.0,82.7,88295,88.7,37.7
2026-01-04,AIF036,64.0,80.8,148640,91.2,56.7
2026-01-05,AIF001,50.5,29.2,138358,75.0,74.3
2026-01-05,AIF002,67.7,77.5,121251,73.1,70.0
2026-01-05,AIF003,64.0,56.7,2559,81.6,46.5
2026-01-05,AIF004,77.4,23.2,7042,72.8,43.0
2026-01-05,AIF005,42.2,34.0,139843,79.6,63.2
2026-01-05,AIF006,81.1,39.2,31789,71.4,17.2
2026-01-05,AIF007,47.9,79.8,128606,86.8,8.1
2026-01-05,AIF008,68.2,77.5,13697,91.7,32.3
2026-01-05,AIF009,42.1,72.6,27198,84.6,74.5
2026-01-05,AIF010,62.1,19.9,138641,96.2,60.0
2026-01-05,AIF011,94.6,60.5,130882,65.4,66.8
2026-01-05,AIF012,50.3,31.0,156136,81.2,12.7
2026-01-05,AIF013,90.1,79.7,10237,89.2,29.7
2026-01-05,AIF014,58.1,47.6,19573,96.9,90.1
2026-01-05,AIF015,93.6,59.3,151419,92.7,91.7
2026-01-05,AIF016,60.5,80.6,109592,68.8,88.0
2026-01-05,AIF017,70.7,73.2,53342,75.2,15.0
2026-01-05,AIF018,59.4,40.6,89889,76.1,65.6
2026-01-05,AIF019,50.5,30.4,44219,62.9,77.8
2026-01-05,AIF020,85.3,73.8,55019,65.6,30.1
2026-01-05,AIF021,60.3,54.7,37384,64.9,92.6
2026-01-05,AIF022,75.9,39.8,12815,86.5,35.4
2026-01-05,AIF023,96.9,37.4,47507,79.5,67.1
2026-01-05,AIF024,41.4,57.7,17368,86.1,32.3
2026-01-05,AIF025,47.8,78.9,72817,77.6,66.0
2026-01-05,AIF026,68.9,71.7,177234,86.2,43.1
2026-01-05,AIF027,56.7,40.3,11312,67.8,10.1
2026-01-05,AIF028,71.5,56.6,51353,78.5,68.6
2026-01-05,AIF029,40.4,28.0,119516,96.8,59.2
2026-01-05,AIF030,91.6,79.4,74079,67.8,34.6
2026-01-05,AIF031,46.0,18.4,22847,79.2,10.3
2026-01-05,AIF032,61.9,52.4,166898,80.7,15.5
2026-01-05,AIF033,43.6,26.6,129914,97.8,41.9
2026-01-05,AIF034,93.7,48.9,89291,75.7,88.4
2026-01-05,AIF035,61.9,21.3,5140,64.0,38.9
2026-01-05,AIF036,96.5,38.6,31499,65.5,49.1
2026-01-06,AIF001,44.9,76.7,145796,83.7,65.1
2026-01-06,AIF002,57.1,72.7,86678,63.5,18.3
2026-01-06,AIF003,64.0,22.0,123794,82.6,35.1
2026-01-06,AIF004,42.5,31.3,181291,67.3,76.4
2026-01-06,AIF005,85.1,80.4,8133,85.0,67.5
2026-01-06,AIF006,61.8,49.2,107756,74.6,86.7
2026-01-06,AIF007,73.4,54.5,35320,84.0,37.7
2026-01-06,AIF008,67.1,73.4,106450,75.0,78.2
2026-01-06,AIF009,65.7,48.7,33888,90.4,29.7
2026-01-06,AIF010,64.7,48.7,134312,89.6,28.0
2026-01-06,AIF011,53.7,81.7,2720,90.3,18.0
2026-01-06,AIF012,80.2,82.4,163939,76.2,81.5
2026-01-06,AIF013,87.2,49.4,29183,68.0,68.0
2026-01-06,AIF014,44.5,19.2,118778,76.8,56.4
2026-01-06,AIF015,95.5,42.2,171373,85.2,47.2
2026-01-06,AIF016,47.0,72.0,26800,91.6,45.3
2026-01-06,AIF017,82.7,54.6,99577,97.6,82.8
2026-01-06,AIF018,40.1,29.8,67755,90.4,68.0
2026-01-06,AIF019,72.4,83.0,23295,91.5,81.0
2026-01-06,AIF020,46.5,39.8,165021,84.7,56.2
2026-01-06,AIF021,85.8,64.1,168821,91.6,59.0
2026-01-06,AIF022,79.4,20.0,9768,82.9,67.5
2026-01-06,AIF023,57.4,75.1,73626,87.4,40.1
2026-01-06,AIF024,55.8,80.6,74775,84.0,42.7
2026-01-06,AIF025,92.6,41.2,109645,67.6,73.5
2026-01-06,AIF026,66.8,23.2,90596,70.6,48.5
2026-01-06,AIF027,69.8,33.7,41418,82.2,25.4
2026-01-06,AIF028,72.4,53.0,25855,89.6,48.7
2026-01-06,AIF029,90.7,68.2,54353,98.1,34.0
2026-01-06,AIF030,55.1,63.4,169263,80.7,80.3
2026-01-06,AIF031,72.5,45.9,46971,90.2,14.6
2026-01-06,AIF032,71.4,51.9,135710,82.9,60.6
2026-01-06,AIF033,40.9,27.7,132382,68.8,51.3
2026-01-06,AIF034,86.1,65.2,165626,90.6,77.7
2026-01-06,AIF035,70.2,42.1,75402,86.0,40.9
2026-01-06,AIF036,96.4,55.3,150699,98.4,42.1
2026-01-07,AIF001,69.0,41.5,26977,90.5,50.8
2026-01-07,AIF002,53.8,67.3,74645,74.3,46.9
2026-01-07,AIF003,60.3,24.7,136676,67.1,70.6
2026-01-07,AIF004,64.6,33.5,63373,67.3,73.4
2026-01-07,AIF005,57.4,83.0,71364,87.6,86.1
2026-01-07,AIF006,57.1,54.9,73880,88.5,72.1
2026-01-07,AIF007,59.5,68.3,117406,66.1,21.3
2026-01-07,AIF008,72.0,43.8,91600,76.5,87.1
2026-01-07,AIF009,61.3,27.8,154574,92.6,86.2
2026-01-07,AIF010,71.8,63.7,97299,87.4,17.8
2026-01-07,AIF011,40.8,78.5,14238,73.0,40.6
2026-01-07,AIF012,65.0,45.7,56742,66.0,89.0
2026-01-07,AIF013,82.5,42.4,80871,82.8,29.2
2026-01-07,AIF014,63.6,38.5,126325,83.8,59.4
2026-01-07,AIF015,90.1,41.8,2119,98.1,68.6
2026-01-07,AIF016,92.5,51.0,75900,73.5,52.4
2026-01-07,AIF017,87.3,35.9,126164,94.5,89.8
2026-01-07,AIF018,85.0,63.3,113231,67.6,83.1
2026-01-07,AIF019,77.2,61.1,19693,94.6,50.1
2026-01-07,AIF020,89.3,46.6,132235,66.5,74.6
2026-01-07,AIF021,80.6,21.1,30955,98.3,75.4
2026-01-07,AIF022,81.6,18.3,146597,96.4,57.1
2026-01-07,AIF023,88.9,83.5,65491,64.9,35.2
2026-01-07,AIF024,92.9,70.9,163584,81.9,26.7
2026-01-07,AIF025,69.6,76.5,27989,92.1,65.3
2026-01-07,AIF026,60.8,40.1,48731,97.9,59.2
2026-01-07,AIF027,93.1,35.1,62776,88.2,30.0
2026-01-07,AIF028,43.2,50.3,156981,65.6,16.7
2026-01-07,AIF029,44.0,73.3,37363,63.6,61.4
2026-01-07,AIF030,93.6,79.8,22391,77.4,42.2
2026-01-07,AIF031,54.2,37.8,28715,93.3,81.6
2026-01-07,AIF032,95.7,71.0,148885,75.5,79.8
2026-01-07,AIF033,59.7,70.3,169267,73.7,91.9
2026-01-07,AIF034,88.3,36.1,162686,65.3,42.9
2026-01-07,AIF035,78.5,69.9,46925,94.6,73.1
2026-01-07,AIF036,55.5,66.6,76751,75.9,29.0
2026-01-08,AIF001,71.3,53.8,41108,95.5,81.6
2026-01-08,AIF002,91.3,44.2,176703,73.4,13.2
2026-01-08,AIF003,71.8,32.3,137865,68.5,13.9
2026-01-08,AIF004,90.5,25.8,22931,76.7,72.7
2026-01-08,AIF005,83.2,26.1,140785,63.7,28.5
2026-01-08,AIF006,54.9,54.9,149545,79.8,23.1
2026-01-08,AIF007,56.9,77.4,167341,95.8,85.7
2026-01-08,AIF008,45.6,62.5,155334,88.0,79.5
2026-01-08,AIF009,65.0,77.2,86484,81.6,12.6
2026-01-08,AIF010,83.0,32.8,126915,69.1,55.9
2026-01-08,AIF011,90.4,18.1,162372,75.2,67.8
2026-01-08,AIF012,59.8,36.3,81451,69.1,32.3
2026-01-08,AIF013,59.9,22.7,37541,77.8,19.8
2026-01-08,AIF014,68.6,75.2,177334,92.8,15.5
2026-01-08,AIF015,41.9,81.1,167095,97.6,26.3
2026-01-08,AIF016,64.3,75.4,126160,63.4,23.8
2026-01-08,AIF017,73.1,58.0,15145,97.7,10.2
2026-01-08,AIF018,46.1,28.7,78136,63.8,72.1
2026-01-08,AIF019,87.3,74.5,99561,64.5,41.6
2026-01-08,AIF020,93.1,74.8,127923,89.0,57.9
2026-01-08,AIF021,83.5,65.4,181445,96.8,82.1
2026-01-08,AIF022,85.4,52.1,13519,80.1,28.9
2026-01-08,AIF023,96.8,59.6,116088,65.3,40.8
2026-01-08,AIF024,96.6,83.3,4182,68.0,29.8
2026-01-08,AIF025,79.5,46.3,41816,69.3,88.2
2026-01-08,AIF026,55.8,20.1,54793,85.6,28.8
2026-01-08,AIF027,51.5,23.1,20433,78.2,47.7
2026-01-08,AIF028,77.8,79.4,153778,86.6,18.5
2026-01-08,AIF029,92.0,76.0,76858,63.1,60.5
2026-01-08,AIF030,52.7,38.1,85919,90.0,38.6
2026-01-08,AIF031,41.7,25.8,148054,84.6,66.9
2026-01-08,AIF032,67.9,27.8,176397,65.6,20.2
2026-01-08,AIF033,96.4,39.5,13271,83.3,67.2
2026-01-08,AIF034,74.3,65.9,51264,68.5,41.0
2026-01-08,AIF035,69.6,70.4,155899,68.0,44.2
2026-01-08,AIF036,48.9,69.8,114052,77.3,72.1
2026-01-09,AIF001,69.6,21.7,79795,81.9,43.3
2026-01-09,AIF002,57.7,26.9,81872,79.9,50.0
2026-01-09,AIF003,62.2,77.2,71622,80.1,23.2
2026-01-09,AIF004,52.5,55.4,38227,74.7,22.7
2026-01-09,AIF005,47.0,62.3,98549,91.2,66.6
2026-01-09,AIF006,85.7,83.9,102375,74.7,30.0
2026-01-09,AIF007,60.6,34.7,124258,87.0,37.1
2026-01-09,AIF008,57.5,19.8,80883,63.9,29.9
2026-01-09,AIF009,94.1,45.5,101561,88.8,28.5
2026-01-09,AIF010,78.5,50.0,32049,98.3,82.0
2026-01-09,AIF011,52.7,20.8,137825,91.4,69.1
2026-01-09,AIF012,58.9,53.7,122144,96.8,52.1
2026-01-09,AIF013,65.0,53.6,162424,76.8,77.1
2026-01-09,AIF014,63.8,23.5,90532,84.2,74.6
2026-01-09,AIF015,68.1,62.7,47936,77.4,10.0
2026-01-09,AIF016,72.0,79.9,42070,62.1,58.5
2026-01-09,AIF017,61.8,74.8,110056,92.5,47.8
2026-01-09,AIF018,82.6,62.0,31715,70.6,70.0
2026-01-09,AIF019,89.7,25.8,32853,71.0,73.9
2026-01-09,AIF020,75.0,65.9,24145,73.4,41.8
2026-01-09,AIF021,70.3,19.7,20529,97.1,77.4
2026-01-09,AIF022,57.0,25.6,22315,92.0,80.6
2026-01-09,AIF023,87.2,62.6,78666,66.1,8.8
2026-01-09,AIF024,81.3,28.8,77468,83.4,54.3
2026-01-09,AIF025,55.6,26.6,47113,69.5,59.2
2026-01-09,AIF026,70.5,78.4,65048,78.2,31.7
2026-01-09,AIF027,96.2,59.1,126462,90.4,16.2
2026-01-09,AIF028,87.8,66.2,5682,96.7,80.8
2026-01-09,AIF029,47.7,61.7,26521,85.5,89.7
2026-01-09,AIF030,49.5,42.0,41714,68.7,56.7
2026-01-09,AIF031,51.2,33.1,163120,67.9,37.9
2026-01-09,AIF032,60.7,65.8,180441,72.6,12.9
2026-01-09,AIF033,48.2,18.0,77896,63.2,38.6
2026-01-09,AIF034,66.6,35.7,115699,93.2,66.6
2026-01-09,AIF035,65.0,83.8,29636,68.7,23.2
2026-01-09,AIF036,79.1,20.0,42234,94.2,11.5
2026-01-10,AIF001,57.0,75.5,159309,81.3,91.8
2026-01-10,AIF002,53.1,36.8,180020,81.2,52.2
2026-01-10,AIF003,92.7,32.9,48994,64.3,27.7
2026-01-10,AIF004,82.1,39.1,90768,98.8,16.2
2026-01-10,AIF005,78.2,52.2,73145,82.9,12.1
2026-01-10,AIF006,56.8,36.7,14009,96.2,17.4
2026-01-10,AIF007,44.2,31.0,140690,94.7,49.3
2026-01-10,AIF008,52.7,30.0,165739,98.8,21.9
2026-01-10,AIF009,91.1,50.5,175115,74.9,41.5
2026-01-10,AIF010,89.3,43.2,25564,91.3,14.4
2026-01-10,AIF011,52.8,55.5,81136,95.5,41.9
2026-01-10,AIF012,58.1,81.8,54988,93.9,10.4
2026-01-10,AIF013,45.3,38.4,156273,97.4,29.7
2026-01-10,AIF014,43.1,54.1,120069,92.6,81.5
2026-01-10,AIF015,53.9,72.6,134230,85.8,55.3
2026-01-10,AIF016,93.2,41.6,85665,68.0,81.9
2026-01-10,AIF017,65.0,42.8,91601,94.2,13.5
2026-01-10,AIF018,60.9,76.2,145302,62.1,80.6
2026-01-10,AIF019,63.0,73.2,39737,96.6,40.7
2026-01-10,AIF020,88.7,79.2,132606,66.9,62.0
2026-01-10,AIF021,93.9,80.6,116909,85.5,78.7
2026-01-10,AIF022,44.9,18.9,94639,68.6,53.1
2026-01-10,AIF023,50.4,73.8,72162,77.6,85.3
2026-01-10,AIF024,59.3,30.9,103941,66.1,30.4
2026-01-10,AIF025,51.5,19.6,88037,90.8,19.7
2026-01-10,AIF026,82.4,32.1,128663,76.1,16.1
2026-01-10,AIF027,90.1,52.2,50957,67.8,56.9
2026-01-10,AIF028,41.0,81.9,63343,87.5,60.4
2026-01-10,AIF029,44.4,44.0,72494,72.0,25.6
2026-01-10,AIF030,47.6,27.0,154708,68.0,32.0
2026-01-10,AIF031,49.6,71.6,106345,72.7,68.8
2026-01-10,AIF032,48.5,80.9,26131,69.3,54.2
2026-01-10,AIF033,78.1,38.6,4721,68.7,28.0
2026-01-10,AIF034,74.0,38.9,32027,95.0,33.4
2026-01-10,AIF035,40.5,70.6,89209,63.2,11.5
2026-01-10,AIF036,73.4,79.2,61838,79.3,70.8
2026-01-11,AIF001,40.2,49.2,179526,71.8,13.2
2026-01-11,AIF002,67.6,72.9,50512,96.7,20.2
2026-01-11,AIF003,69.5,65.5,55306,75.9,37.7
2026-01-11,AIF004,96.9,82.7,99262,97.2,11.6
2026-01-11,AIF005,55.4,35.0,90452,85.8,8.6
2026-01-11,AIF006,42.8,67.3,94273,63.3,68.8
2026-01-11,AIF007,81.8,78.3,86293,70.1,30.1
2026-01-11,AIF008,52.3,56.3,158200,86.0,47.4
2026-01-11,AIF009,72.2,47.6,127257,93.0,26.3
2026-01-11,AIF010,50.6,34.3,160793,75.1,39.2
2026-01-11,AIF011,61.5,42.7,137392,95.6,68.5
2026-01-11,AIF012,82.0,51.0,129098,77.9,8.7
2026-01-11,AIF013,66.5,75.1,66845,91.2,92.3
2026-01-11,AIF014,82.1,57.7,5764,98.7,10.1
2026-01-11,AIF015,41.8,22.7,97782,75.8,54.5
2026-01-11,AIF016,83.1,73.5,99607,87.3,25.2
2026-01-11,AIF017,91.2,59.7,62636,86.2,84.4
2026-01-11,AIF018,58.5,40.0,126319,98.6,81.7
2026-01-11,AIF019,59.7,40.6,112378,72.7,36.6
2026-01-11,AIF020,55.9,64.7,74472,76.8,77.5
2026-01-11,AIF021,46.1,19.3,173508,79.3,68.0
2026-01-11,AIF022,89.9,34.7,112384,63.6,16.4
2026-01-11,AIF023,50.8,78.9,160246,62.8,40.5
2026-01-11,AIF024,47.9,35.0,179362,66.3,15.9
2026-01-11,AIF025,80.7,22.5,15306,62.7,33.1
2026-01-11,AIF026,60.3,33.9,151242,80.3,67.7
2026-01-11,AIF027,90.4,48.8,129130,71.2,42.4
2026-01-11,AIF028,41.3,29.6,103456,73.8,74.5
2026-01-11,AIF029,47.7,47.8,163655,79.8,25.8
2026-01-11,AIF030,60.3,77.8,157835,74.5,68.2
2026-01-11,AIF031,90.2,58.1,22545,80.4,53.4
2026-01-11,AIF032,86.6,72.5,62191,70.8,38.3
2026-01-11,AIF033,91.2,36.1,21049,86.1,48.9
2026-01-11,AIF034,69.2,53.1,25917,71.3,64.3
2026-01-11,AIF035,72.2,79.2,164907,64.0,47.4
2026-01-11,AIF036,87.5,56.2,111392,67.0,58.2
2026-01-12,AIF001,73.0,68.5,97383,94.5,79.7
2026-01-12,AIF002,94.5,80.4,144166,97.2,39.8
2026-01-12,AIF003,43.0,41.5,33553,96.1,89.5
2026-01-12,AIF004,84.9,26.0,2594,81.3,25.3
2026-01-12,AIF005,64.0,21.7,27681,98.7,53.7
2026-01-12,AIF006,54.9,30.2,84763,74.6,81.4
2026-01-12,AIF007,46.4,76.7,71522,91.6,9.9
2026-01-12,AIF008,72.6,65.5,166366,95.1,26.0
2026-01-12,AIF009,89.6,52.5,184589,91.9,32.2
2026-01-12,AIF010,72.2,26.2,12968,71.6,34.6
2026-01-12,AIF011,76.4,61.2,71948,72.4,53.6
2026-01-12,AIF012,48.8,66.6,59450,95.9,36.5
2026-01-12,AIF013,71.6,42.1,132996,65.2,16.2
2026-01-12,AIF014,87.6,46.8,68780,92.5,43.8
2026-01-12,AIF015,55.3,63.4,45148,89.0,90.9
2026-01-12,AIF016,51.9,76.4,50136,68.4,44.6
2026-01-12,AIF017,66.8,44.3,43939,96.5,11.3
2026-01-12,AIF018,68.1,53.7,162415,85.5,38.0
2026-01-12,AIF019,44.4,82.4,182040,81.3,63.7
2026-01-12,AIF020,55.1,19.9,54868,95.4,90.6
2026-01-12,AIF021,62.9,34.0,55563,64.0,21.5
2026-01-12,AIF022,86.5,45.5,106308,75.0,27.6
2026-01-12,AIF023,66.4,57.5,54179,85.6,69.8
2026-01-12,AIF024,67.9,50.5,92911,73.5,83.7
2026-01-12,AIF025,86.2,43.6,125892,77.0,16.6
2026-01-12,AIF026,88.4,47.0,52145,78.3,91.6
2026-01-12,AIF027,76.1,22.4,167656,89.9,52.6
2026-01-12,AIF028,63.4,30.7,94084,76.9,44.3
2026-01-12,AIF029,82.9,71.0,36774,64.5,24.6
2026-01-12,AIF030,84.6,58.1,148047,64.0,71.4
2026-01-12,AIF031,57.3,28.0,57134,74.8,33.8
2026-01-12,AIF032,49.1,22.7,4370,78.7,71.0
2026-01-12,AIF033,71.1,23.5,170168,77.4,93.7
2026-01-12,AIF034,94.8,72.4,25608,75.2,42.7
2026-01-12,AIF035,71.1,71.4,159273,79.7,40.6
2026-01-12,AIF036,44.5,59.5,180818,79.6,37.5
2026-01-13,AIF001,53.4,37.6,59732,97.1,59.4
2026-01-13,AIF002,41.8,25.1,54717,90.7,78.8
2026-01-13,AIF003,89.7,19.4,94616,69.9,19.2
2026-01-13,AIF004,82.8,53.6,97748,77.4,81.1
2026-01-13,AIF005,46.4,19.1,10468,72.8,20.8
2026-01-13,AIF006,90.1,76.0,121050,98.6,73.2
2026-01-13,AIF007,96.2,59.4,139197,95.4,48.3
2026-01-13,AIF008,84.8,60.3,27274,93.1,39.3
2026-01-13,AIF009,85.0,33.0,133003,72.8,46.1
2026-01-13,AIF010,59.8,65.3,154174,84.1,71.2
2026-01-13,AIF011,87.5,49.2,72122,89.2,67.1
2026-01-13,AIF012,94.1,70.8,143756,75.8,56.5
2026-01-13,AIF013,75.0,21.5,161646,68.2,52.3
2026-01-13,AIF014,92.6,31.8,84752,92.6,30.0
2026-01-13,AIF015,86.7,48.9,73603,73.6,79.4
2026-01-13,AIF016,65.9,46.3,157990,69.4,45.3
2026-01-13,AIF017,65.3,53.1,173608,68.1,54.6
